uid,sid,,,
837,2846,,,
837,2846,,,
837,2846,,,
837,2846,,,
837,4377,,,
837,4377,,,
837,4377,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
837,6749,,,
919,1947,,,
1011,5611,,,
35,338,,,
46,128,,,
444,7174,,,
465,1828,,,
465,1474,,,
1026,6585,,,
46,128,,,
919,7098,,,
70,7175,,,
444,1023,,,
122,5885,,,
201,6494,,,
201,7176,,,
201,7177,,,
465,7178,,,
465,2506,,,
465,2459,,,
465,1653,,,
465,3635,,,
465,3873,,,
465,7179,,,
465,931,,,
465,7077,,,
465,944,,,
1026,6585,,,
122,7180,,,
465,3035,,,
444,1844,,,
444,1787,,,
444,1787,,,
444,7181,,,
77,1386,,,
444,1787,,,
77,184,,,
122,2902,,,
122,1386,,,
465,1985,,,
444,1023,,,
201,7184,,,
122,4760,,,
201,7185,,,
122,371,,,
201,854,,,
465,7186,,,
465,2993,,,
1560,7187,,,
1011,6327,,,
444,7188,,,
444,7189,,,
1026,7190,,,
465,927,,,
465,927,,,
35,1772,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
14,675,,,
47,490,,,
465,1514,,,
35,1028,,,
14,675,,,
218,2947,,,
218,3716,,,
1145,2193,,,
837,7191,,,
67,128,,,
444,4808,,,
444,7192,,,
201,5214,,,
1245,7193,,,
35,512,,,
444,1023,,,
201,2505,,,
1025,1826,,,
201,7194,,,
520,5762,,,
569,85,,,
1561,157,,,
1561,157,,,
35,1772,,,
1562,7195,,,
1026,7196,,,
1026,7196,,,
919,3058,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
35,1028,,,
122,7197,,,
218,4691,,,
218,6229,,,
218,4537,,,
1563,399,,,
439,918,,,
439,918,,,
1026,7199,,,
155,7200,,,
1026,779,,,
837,7201,,,
837,7202,,,
837,7203,,,
465,463,,,
465,2190,,,
1564,501,,,
1565,485,,,
444,2487,,,
444,1950,,,
465,944,,,
465,1486,,,
465,931,,,
465,1085,,,
35,7206,,,
444,505,,,
444,7207,,,
46,128,,,
1566,7208,,,
1566,7208,,,
1566,7208,,,
465,944,,,
465,7209,,,
280,136,,,
444,7211,,,
218,5594,,,
1026,6640,,,
444,1023,,,
444,1023,,,
444,1023,,,
218,7212,,,
444,7211,,,
465,2837,,,
444,7213,,,
444,7214,,,
1011,1659,,,
218,5594,,,
1026,7215,,,
465,7216,,,
465,7216,,,
465,7216,,,
465,7216,,,
465,932,,,
465,932,,,
444,1999,,,
444,1999,,,
1011,505,,,
1011,505,,,
1011,505,,,
1011,505,,,
1011,505,,,
1011,505,,,
837,2716,,,
465,7217,,,
465,2350,,,
444,7218,,,
444,5900,,,
1026,1078,,,
1567,5281,,,
444,2820,,,
439,7219,,,
1568,4679,,,
35,2140,,,
35,7220,,,
35,5786,,,
465,1409,,,
465,2217,,,
1011,505,,,
35,3414,,,
985,697,,,
465,463,,,
919,7221,,,
35,2990,,,
444,7222,,,
444,7218,,,
465,1059,,,
465,2347,,,
465,931,,,
35,1128,,,
35,2990,,,
46,754,,,
925,138,,,
67,128,,,
1163,7223,,,
444,4491,,,
444,1023,,,
444,1023,,,
1026,7225,,,
837,7227,,,
155,579,,,
465,2406,,,
1569,7231,,,
444,7232,,,
1026,7225,,,
35,2559,,,
520,1228,,,
919,2988,,,
1414,7235,,,
1414,489,,,
46,128,,,
46,128,,,
46,128,,,
218,3836,,,
67,128,,,
67,322,,,
1571,7149,,,
70,7238,,,
70,7238,,,
1572,6991,,,
122,557,,,
122,557,,,
837,7240,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
444,1787,,,
444,1787,,,
444,1787,,,
1573,118,,,
439,557,,,
837,2273,,,
444,1787,,,
444,7241,,,
35,1772,,,
520,7242,,,
520,5851,,,
444,6654,,,
155,7243,,,
35,2140,,,
35,2140,,,
35,2140,,,
35,1772,,,
35,1772,,,
35,1772,,,
35,1772,,,
77,248,,,
35,1028,,,
444,4491,,,
444,1023,,,
1026,7244,,,
1492,6825,,,
520,3121,,,
520,5768,,,
1026,5836,,,
1026,7246,,,
1026,7246,,,
1026,7247,,,
1026,3354,,,
299,265,,,
122,6220,,,
1574,2630,,,
201,7249,,,
201,1792,,,
1209,7250,,,
1575,7252,,,
1576,7253,,,
1011,505,,,
77,319,,,
520,3121,,,
444,7254,,,
1011,505,,,
218,7255,,,
1362,337,,,
1362,337,,,
35,7256,,,
1577,7256,,,
946,697,,,
46,128,,,
46,128,,,
569,85,,,
1277,6162,,,
127,2218,,,
46,128,,,
1026,85,,,
67,128,,,
35,7260,,,
557,6500,,,
1541,7261,,,
122,7262,,,
77,184,,,
1578,7149,,,
1026,7263,,,
1026,85,,,
919,2121,,,
201,557,,,
46,346,,,
444,505,,,
197,128,,,
46,128,,,
46,128,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
1209,6975,,,
946,697,,,
1572,118,,,
218,3535,,,
218,7265,,,
46,128,,,
46,128,,,
35,2990,,,
70,7266,,,
187,7267,,,
46,127,,,
46,397,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
919,7269,,,
46,164,,,
46,164,,,
46,164,,,
46,164,,,
520,7270,,,
837,7271,,,
35,6246,,,
46,164,,,
122,7272,,,
300,7274,,,
1551,7275,,,
122,2106,,,
46,128,,,
837,7276,,,
837,7277,,,
837,7276,,,
837,7278,,,
35,2990,,,
1026,7279,,,
1026,7280,,,
1579,7281,,,
460,7282,,,
1580,2727,,,
46,291,,,
46,291,,,
46,291,,,
46,291,,,
46,7283,,,
46,7283,,,
46,7283,,,
46,7283,,,
46,7283,,,
280,136,,,
919,2121,,,
300,1110,,,
218,6247,,,
155,451,,,
218,3716,,,
1011,505,,,
217,3709,,,
218,3252,,,
35,7286,,,
35,7287,,,
217,3709,,,
217,3709,,,
46,128,,,
77,219,,,
77,219,,,
1581,7290,,,
46,164,,,
46,164,,,
46,164,,,
46,164,,,
1438,61,,,
946,697,,,
46,164,,,
985,697,,,
444,1665,,,
1218,7291,,,
155,1357,,,
155,1357,,,
46,7292,,,
46,164,,,
65,385,,,
444,1023,,,
444,7043,,,
14,7293,,,
14,7294,,,
14,1645,,,
762,7295,,,
46,128,,,
110,465,,,
520,7296,,,
520,7270,,,
1582,3383,,,
1582,1296,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
110,72,,,
35,3414,,,
946,1379,,,
1583,4440,,,
218,4691,,,
1026,7297,,,
35,1028,,,
70,7298,,,
35,2990,,,
1145,4264,,,
465,1829,,,
779,435,,,
444,505,,,
444,1023,,,
1011,2725,,,
46,128,,,
218,3716,,,
218,4279,,,
946,697,,,
946,697,,,
946,697,,,
946,697,,,
946,697,,,
837,294,,,
46,408,,,
110,128,,,
444,7302,,,
1584,7267,,,
46,164,,,
46,164,,,
114,1489,,,
971,6233,,,
985,697,,,
1011,6872,,,
1011,4789,,,
1011,7304,,,
14,7305,,,
14,7305,,,
218,3678,,,
1026,85,,,
1585,387,,,
201,7306,,,
1209,7307,,,
1026,5964,,,
971,345,,,
77,1267,,,
1585,387,,,
971,7309,,,
971,345,,,
837,7310,,,
300,7311,,,
122,5646,,,
46,260,,,
1585,387,,,
46,128,,,
1586,7313,,,
1586,7314,,,
1586,7315,,,
77,1267,,,
971,6975,,,
1585,7316,,,
1585,387,,,
122,979,,,
14,7317,,,
218,2310,,,
1026,7318,,,
299,2772,,,
122,2136,,,
919,7319,,,
155,7320,,,
971,3,,,
837,294,,,
919,7053,,,
1587,222,,,
201,7321,,,
1588,222,,,
1588,222,,,
1026,7323,,,
1589,7324,,,
465,463,,,
1590,85,,,
1591,157,,,
46,128,,,
1592,7325,,,
35,2152,,,
465,463,,,
444,7326,,,
122,7321,,,
554,1110,,,
122,7327,,,
122,7327,,,
122,7327,,,
122,1074,,,
77,288,,,
444,505,,,
67,408,,,
1593,387,,,
1145,7329,,,
46,128,,,
1594,489,,,
46,128,,,
46,7283,,,
444,505,,,
35,338,,,
1498,7253,,,
46,128,,,
1145,7331,,,
837,2846,,,
837,2273,,,
837,2846,,,
444,505,,,
201,557,,,
1438,1437,,,
77,219,,,
122,7333,,,
1145,827,,,
46,326,,,
1011,505,,,
122,827,,,
122,7333,,,
837,7334,,,
837,7335,,,
1582,2314,,,
444,5804,,,
444,7336,,,
444,6225,,,
201,3562,,,
110,292,,,
946,4679,,,
946,4679,,,
46,127,,,
444,6695,,,
122,320,,,
1025,933,,,
122,2106,,,
46,415,,,
46,415,,,
46,415,,,
46,415,,,
46,415,,,
1011,505,,,
46,164,,,
444,4027,,,
444,7340,,,
520,7296,,,
280,1852,,,
280,1852,,,
46,128,,,
1025,3350,,,
444,505,,,
985,697,,,
985,697,,,
46,297,,,
444,505,,,
122,827,,,
1145,7341,,,
122,1756,,,
110,128,,,
444,3586,,,
77,248,,,
1595,232,,,
122,1168,,,
122,7342,,,
46,128,,,
122,7343,,,
122,7344,,,
1596,1772,,,
444,3586,,,
444,505,,,
299,70,,,
439,463,,,
35,2140,,,
444,2725,,,
77,399,,,
122,7345,,,
1597,1100,,,
520,3121,,,
1026,196,,,
77,7346,,,
77,219,,,
70,7347,,,
46,127,,,
46,127,,,
185,7348,,,
465,463,,,
1512,5281,,,
465,463,,,
837,1718,,,
919,7319,,,
46,645,,,
217,5632,,,
201,7349,,,
201,4048,,,
465,463,,,
35,338,,,
155,593,,,
155,593,,,
1583,7350,,,
837,7351,,,
299,7352,,,
919,6871,,,
919,6871,,,
46,128,,,
971,5281,,,
1598,7353,,,
971,5281,,,
218,2947,,,
1594,489,,,
46,128,,,
919,6129,,,
444,3289,,,
218,3716,,,
971,5966,,,
70,44,,,
46,127,,,
122,4467,,,
46,128,,,
46,127,,,
46,127,,,
46,127,,,
1599,216,,,
444,505,,,
218,7355,,,
122,7356,,,
919,7357,,,
46,7358,,,
46,728,,,
77,589,,,
1145,7359,,,
1600,38,,,
837,2716,,,
1011,5690,,,
1145,4481,,,
919,7360,,,
70,7361,,,
1492,7362,,,
946,697,,,
946,697,,,
1026,85,,,
1026,85,,,
1601,7363,,,
465,7364,,,
1011,6873,,,
201,3197,,,
1602,4481,,,
1603,7366,,,
46,128,,,
1145,4305,,,
1582,1298,,,
46,128,,,
46,128,,,
444,7367,,,
218,3826,,,
67,128,,,
35,1306,,,
35,2140,,,
46,128,,,
70,7368,,,
1026,7369,,,
762,7370,,,
1145,7371,,,
1145,2597,,,
1604,1501,,,
1582,2015,,,
837,294,,,
46,128,,,
520,3121,,,
14,7373,,,
217,6016,,,
218,3252,,,
218,5382,,,
67,416,,,
218,5249,,,
1522,345,,,
218,5024,,,
46,164,,,
122,426,,,
1605,7374,,,
299,7375,,,
1522,345,,,
70,7376,,,
46,333,,,
46,128,,,
46,128,,,
14,7377,,,
1522,7378,,,
1606,3075,,,
35,1772,,,
46,7379,,,
837,7381,,,
444,1787,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
218,3351,,,
35,1128,,,
110,128,,,
46,128,,,
1607,7383,,,
444,7384,,,
46,333,,,
837,6749,,,
218,578,,,
1381,5281,,,
35,1028,,,
1522,7385,,,
1608,7386,,,
444,7387,,,
35,7388,,,
35,6568,,,
110,128,,,
46,354,,,
1047,7389,,,
35,2140,,,
444,7390,,,
218,7391,,,
218,3381,,,
569,85,,,
35,7392,,,
1609,522,,,
919,3818,,,
77,217,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
77,248,,,
46,164,,,
1610,4201,,,
185,7393,,,
1364,2134,,,
35,2134,,,
919,7394,,,
1522,7395,,,
1611,7396,,,
122,2204,,,
1026,85,,,
1522,7398,,,
837,4605,,,
837,5679,,,
837,5679,,,
837,5679,,,
837,5679,,,
837,5679,,,
1612,1234,,,
35,1501,,,
35,7399,,,
35,3875,,,
46,128,,,
77,887,,,
1522,345,,,
1583,871,,,
218,3240,,,
218,3240,,,
1026,6320,,,
837,2273,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
46,164,,,
1613,501,,,
1026,7400,,,
218,578,,,
837,5145,,,
35,5786,,,
46,127,,,
46,260,,,
444,505,,,
444,505,,,
444,505,,,
1026,7403,,,
444,505,,,
444,505,,,
185,7404,,,
1522,345,,,
35,3019,,,
837,2846,,,
46,128,,,
46,128,,,
14,675,,,
14,7406,,,
14,675,,,
14,675,,,
444,505,,,
837,7407,,,
520,7408,,,
46,297,,,
300,7409,,,
35,7410,,,
46,128,,,
444,2366,,,
1614,2005,,,
1087,2202,,,
444,7411,,,
444,505,,,
569,6858,,,
444,505,,,
444,505,,,
444,505,,,
1615,7374,,,
971,5281,,,
67,128,,,
444,505,,,
444,505,,,
1026,6320,,,
837,2846,,,
46,128,,,
46,425,,,
77,1130,,,
77,701,,,
1616,7412,,,
14,7413,,,
1617,7414,,,
837,7415,,,
67,128,,,
218,4537,,,
1026,85,,,
444,505,,,
218,2310,,,
35,2708,,,
35,1367,,,
122,4990,,,
1522,7416,,,
14,216,,,
218,4080,,,
1145,2762,,,
554,1110,,,
35,1128,,,
35,338,,,
1550,6303,,,
14,7418,,,
1583,7419,,,
837,2273,,,
70,7420,,,
47,128,,,
77,776,,,
837,1955,,,
14,5971,,,
280,136,,,
237,557,,,
1619,122,,,
1620,11,,,
444,505,,,
46,164,,,
1218,69,,,
14,4497,,,
35,338,,,
46,164,,,
46,164,,,
971,3,,,
439,7423,,,
1026,6585,,,
439,1560,,,
14,4497,,,
35,1128,,,
46,164,,,
837,7424,,,
919,7426,,,
971,1039,,,
1621,2725,,,
14,7427,,,
1145,5214,,,
1145,5214,,,
1145,1097,,,
127,5065,,,
67,346,,,
837,835,,,
837,835,,,
218,3509,,,
1026,5470,,,
35,3777,,,
1623,489,,,
46,128,,,
46,269,,,
1541,7428,,,
1541,7429,,,
1541,7430,,,
1541,7431,,,
280,7432,,,
35,5786,,,
1624,7435,,,
971,7416,,,
971,7436,,,
520,3121,,,
1011,3412,,,
1011,505,,,
1591,157,,,
201,7003,,,
201,7437,,,
1625,7438,,,
1625,7439,,,
218,5024,,,
1011,1826,,,
444,7440,,,
218,3716,,,
1011,4713,,,
65,1128,,,
1434,7441,,,
837,7443,,,
110,128,,,
444,7444,,,
46,164,,,
1626,7445,,,
35,1128,,,
1586,7446,,,
1624,7421,,,
919,7448,,,
444,505,,,
444,7444,,,
1627,1731,,,
77,184,,,
70,4267,,,
218,7449,,,
1531,164,,,
1533,11,,,
77,184,,,
1576,7450,,,
110,128,,,
919,2988,,,
46,128,,,
1026,7452,,,
1026,7452,,,
1026,7452,,,
1625,7438,,,
444,505,,,
444,1999,,,
1625,7438,,,
1026,4598,,,
439,1166,,,
837,2846,,,
35,3414,,,
837,2846,,,
618,7456,,,
460,7457,,,
460,7457,,,
460,7457,,,
444,7458,,,
1628,7459,,,
1628,7459,,,
14,1328,,,
569,7460,,,
35,1028,,,
1617,7289,,,
218,7461,,,
1418,1091,,,
46,128,,,
520,3121,,,
35,1128,,,
919,64,,,
1320,136,,,
1320,136,,,
1320,136,,,
837,7463,,,
569,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1629,1234,,,
946,4679,,,
1145,851,,,
1630,337,,,
35,2140,,,
444,851,,,
444,5069,,,
1629,1234,,,
837,2846,,,
35,1128,,,
218,4763,,,
465,1953,,,
444,1023,,,
1631,7465,,,
1026,4598,,,
1026,4400,,,
1026,6462,,,
1026,6320,,,
1026,6320,,,
77,219,,,
77,7466,,,
218,3535,,,
1026,6585,,,
35,7469,,,
1026,4614,,,
1026,4665,,,
1026,6640,,,
1026,6640,,,
1026,6640,,,
35,1128,,,
1632,7470,,,
444,505,,,
35,1772,,,
946,697,,,
114,1489,,,
35,1772,,,
444,3412,,,
1026,282,,,
837,7472,,,
1026,1204,,,
218,5566,,,
1026,7473,,,
444,1023,,,
444,1023,,,
444,1787,,,
569,85,,,
569,85,,,
569,85,,,
122,1386,,,
77,217,,,
1026,10,,,
1026,10,,,
1609,522,,,
1026,145,,,
1026,145,,,
1026,145,,,
1026,145,,,
1026,10,,,
1026,10,,,
1026,5875,,,
1026,7475,,,
1026,489,,,
1026,210,,,
1026,144,,,
1026,144,,,
444,1999,,,
1026,7476,,,
1026,5470,,,
1026,85,,,
1026,680,,,
1026,439,,,
46,128,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,85,,,
1026,7477,,,
1026,337,,,
1026,1516,,,
1026,359,,,
1026,10,,,
1026,6977,,,
569,85,,,
444,6208,,,
1026,6291,,,
1026,7478,,,
1026,7479,,,
1634,763,,,
1026,10,,,
1026,10,,,
444,7480,,,
218,4537,,,
946,3338,,,
946,697,,,
946,697,,,
1026,1247,,,
1635,7481,,,
1635,7481,,,
837,7482,,,
444,1787,,,
201,557,,,
201,557,,,
1026,85,,,
1541,7483,,,
1026,10,,,
1026,10,,,
46,260,,,
218,5177,,,
1026,85,,,
1026,85,,,
218,4451,,,
1026,6320,,,
1026,85,,,
47,325,,,
1636,697,,,
1636,697,,,
1636,697,,,
1636,697,,,
1636,1710,,,
1636,697,,,
1636,697,,,
1637,1388,,,
1636,697,,,
1638,7484,,,
1026,85,,,
46,2436,,,
201,828,,,
971,7485,,,
14,7486,,,
14,7487,,,
1026,7488,,,
1026,7489,,,
77,217,,,
985,697,,,
77,453,,,
444,505,,,
1639,7490,,,
444,7101,,,
971,7492,,,
837,2846,,,
201,828,,,
35,3414,,,
14,4134,,,
14,6192,,,
439,7493,,,
67,715,,,
46,269,,,
14,231,,,
14,4072,,,
569,85,,,
1145,7496,,,
1640,1424,,,
837,3408,,,
837,2846,,,
35,1128,,,
1641,2032,,,
1026,7497,,,
837,2273,,,
35,1128,,,
1026,7498,,,
971,6891,,,
809,7499,,,
809,7499,,,
809,7499,,,
809,7499,,,
809,7499,,,
809,7499,,,
1269,7500,,,
1576,7501,,,
588,7502,,,
971,7503,,,
971,7504,,,
837,6812,,,
1642,6981,,,
460,7505,,,
114,11,,,
919,7507,,,
1448,3745,,,
1448,3745,,,
919,7508,,,
444,7510,,,
1026,7025,,,
444,505,,,
1644,16,,,
919,7511,,,
444,505,,,
971,7513,,,
971,7514,,,
1364,1128,,,
1549,5281,,,
1145,426,,,
569,169,,,
218,3455,,,
218,3836,,,
218,3455,,,
46,164,,,
46,164,,,
218,3535,,,
218,3252,,,
1011,2247,,,
444,505,,,
444,505,,,
14,5192,,,
299,7517,,,
444,1023,,,
201,7518,,,
201,7518,,,
1645,7519,,,
444,1023,,,
197,6599,,,
837,2846,,,
837,2846,,,
1011,3412,,,
444,505,,,
1646,7520,,,
201,7521,,,
201,7522,,,
1647,1008,,,
1648,7523,,,
1026,7524,,,
1649,7525,,,
1026,7526,,,
46,128,,,
919,7507,,,
218,5399,,,
1026,7527,,,
110,128,,,
47,128,,,
444,505,,,
35,1128,,,
35,1028,,,
837,7529,,,
122,3708,,,
122,3708,,,
1026,6557,,,
1026,7225,,,
1026,7530,,,
569,85,,,
1026,7530,,,
569,85,,,
837,7529,,,
46,128,,,
1650,7531,,,
1650,7532,,,
1651,1580,,,
46,346,,,
1026,5875,,,
1652,7533,,,
218,3650,,,
1026,5892,,,
444,505,,,
444,505,,,
122,7534,,,
444,4612,,,
971,1213,,,
1026,7535,,,
569,85,,,
70,10,,,
1011,4321,,,
1653,7536,,,
569,6291,,,
1654,16,,,
77,982,,,
837,294,,,
837,294,,,
1025,7537,,,
299,4622,,,
837,294,,,
1655,7485,,,
1026,7025,,,
46,128,,,
46,128,,,
837,7540,,,
14,7541,,,
14,7541,,,
300,3986,,,
569,85,,,
1026,6462,,,
837,4757,,,
67,128,,,
971,7542,,,
218,7543,,,
1522,7544,,,
946,697,,,
47,128,,,
1026,7545,,,
1656,4,,,
35,6251,,,
1026,7547,,,
1026,4598,,,
1026,7548,,,
185,217,,,
185,217,,,
1657,697,,,
569,6291,,,
1026,7549,,,
941,10,,,
46,419,,,
46,260,,,
1658,7550,,,
1209,3,,,
444,7551,,,
1522,345,,,
569,85,,,
444,7552,,,
1522,345,,,
1145,7553,,,
1145,3562,,,
1145,901,,,
1145,356,,,
1209,345,,,
127,983,,,
444,3853,,,
569,6858,,,
1522,7555,,,
1659,2898,,,
1522,7556,,,
1660,1292,,,
1661,7557,,,
1488,85,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
1522,6233,,,
1084,1489,,,
1084,1489,,,
14,4046,,,
569,85,,,
1522,7558,,,
1522,7416,,,
1662,7185,,,
1663,7559,,,
444,505,,,
300,7561,,,
569,85,,,
1657,697,,,
837,4716,,,
837,7563,,,
1664,7421,,,
218,5444,,,
520,7564,,,
569,85,,,
1209,345,,,
543,1516,,,
543,1516,,,
46,1302,,,
1209,7467,,,
1666,6641,,,
14,5971,,,
1209,345,,,
543,1516,,,
1666,7565,,,
1666,7566,,,
444,3412,,,
444,505,,,
46,7567,,,
1209,7568,,,
837,294,,,
1209,7555,,,
201,356,,,
201,356,,,
201,356,,,
201,356,,,
201,356,,,
1667,1110,,,
46,7567,,,
1662,1100,,,
837,7569,,,
1026,7090,,,
35,1128,,,
444,505,,,
14,216,,,
14,216,,,
14,216,,,
14,7571,,,
14,4849,,,
70,3228,,,
218,5382,,,
1364,338,,,
569,85,,,
444,505,,,
218,3381,,,
520,7573,,,
444,505,,,
1668,7574,,,
122,3597,,,
122,3597,,,
1669,7575,,,
520,7573,,,
444,2248,,,
444,505,,,
444,505,,,
444,505,,,
14,7576,,,
14,7576,,,
1364,1128,,,
946,697,,,
837,5281,,,
1670,7578,,,
444,2393,,,
14,7579,,,
1026,7580,,,
520,3121,,,
218,2947,,,
1671,2550,,,
946,3338,,,
122,7582,,,
122,7583,,,
946,697,,,
837,7584,,,
971,294,,,
837,6812,,,
1026,6970,,,
1364,7585,,,
1672,7586,,,
444,6506,,,
1145,983,,,
1145,983,,,
1145,983,,,
46,333,,,
1673,7587,,,
1674,1484,,,
1675,7588,,,
444,4808,,,
444,7589,,,
444,7590,,,
1676,7016,,,
444,7591,,,
439,463,,,
444,505,,,
582,6500,,,
444,505,,,
1560,364,,,
201,1290,,,
201,7593,,,
1548,7099,,,
1677,7594,,,
114,7595,,,
1678,697,,,
607,7596,,,
1679,649,,,
444,4940,,,
444,4940,,,
218,3351,,,
1026,7597,,,
1026,7598,,,
1026,7599,,,
1026,7600,,,
122,7601,,,
155,1190,,,
1026,7602,,,
1576,804,,,
122,7603,,,
444,505,,,
1468,7606,,,
1026,7607,,,
1026,7608,,,
837,7609,,,
218,7610,,,
77,217,,,
77,219,,,
201,1290,,,
14,7612,,,
1047,6651,,,
1047,6651,,,
218,3509,,,
837,7613,,,
837,7613,,,
837,4608,,,
837,7614,,,
1601,550,,,
1395,6768,,,
1680,550,,,
1680,550,,,
122,6220,,,
1681,2505,,,
77,248,,,
444,7615,,,
444,4822,,,
1026,5858,,,
1026,7549,,,
1026,7616,,,
1541,7617,,,
35,7618,,,
1682,7618,,,
919,2121,,,
77,248,,,
1682,7618,,,
1682,7618,,,
919,7098,,,
46,7622,,,
1026,7623,,,
1026,7624,,,
1026,7625,,,
122,5437,,,
1662,1100,,,
1684,1025,,,
35,7626,,,
14,71,,,
14,71,,,
837,2846,,,
201,7629,,,
444,505,,,
1685,7630,,,
218,4691,,,
35,338,,,
122,4991,,,
1145,356,,,
1145,356,,,
1145,356,,,
1145,557,,,
218,7632,,,
1026,7633,,,
122,3769,,,
1687,387,,,
1676,7634,,,
122,2630,,,
122,7635,,,
1662,1100,,,
218,7461,,,
1026,7323,,,
439,3878,,,
1026,7636,,,
46,645,,,
77,2879,,,
1209,7637,,,
1397,85,,,
35,1501,,,
14,5717,,,
1145,356,,,
1145,356,,,
444,505,,,
1603,6868,,,
1688,7638,,,
122,6696,,,
837,835,,,
299,659,,,
1209,345,,,
35,1128,,,
46,7639,,,
46,164,,,
1209,345,,,
46,164,,,
122,7640,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
46,128,,,
77,217,,,
70,7641,,,
70,7642,,,
70,7641,,,
70,7643,,,
837,7645,,,
201,1560,,,
1689,7646,,,
1690,7647,,,
14,4093,,,
1026,7648,,,
1691,7649,,,
1026,7244,,,
1692,538,,,
520,5768,,,
1026,6291,,,
46,128,,,
1560,219,,,
1560,7650,,,
1693,7651,,,
46,164,,,
1209,345,,,
1026,7652,,,
46,128,,,
46,128,,,
14,1328,,,
1209,6233,,,
1209,7653,,,
830,7654,,,
1572,399,,,
971,345,,,
1209,345,,,
1209,345,,,
197,7655,,,
197,7655,,,
197,7655,,,
197,7655,,,
197,7655,,,
197,7655,,,
197,7655,,,
197,7655,,,
444,2208,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
971,6269,,,
444,7657,,,
444,2228,,,
444,7658,,,
1694,7378,,,
300,818,,,
299,124,,,
1364,5786,,,
1026,7659,,,
971,7660,,,
122,7188,,,
201,7661,,,
201,1123,,,
1364,1128,,,
1026,7662,,,
1026,7663,,,
569,85,,,
46,128,,,
46,128,,,
837,5281,,,
259,1554,,,
259,1554,,,
259,1554,,,
259,1554,,,
971,7664,,,
1695,7040,,,
1696,7665,,,
837,7666,,,
1364,1128,,,
1026,7667,,,
1697,1234,,,
1698,356,,,
46,164,,,
1364,2140,,,
218,5566,,,
1560,16,,,
1522,345,,,
1026,7668,,,
35,1306,,,
35,7669,,,
1026,7670,,,
1026,6585,,,
1026,7671,,,
1026,7671,,,
971,7672,,,
971,7673,,,
1026,7675,,,
1522,7676,,,
1026,7677,,,
1026,7679,,,
14,3730,,,
946,697,,,
1026,7680,,,
46,2301,,,
299,7681,,,
971,6500,,,
46,346,,,
46,346,,,
46,346,,,
1697,1234,,,
1560,705,,,
971,345,,,
1026,7682,,,
1026,7683,,,
155,560,,,
1560,705,,,
77,184,,,
201,3905,,,
122,1478,,,
1418,1501,,,
1026,7684,,,
1026,7685,,,
439,356,,,
439,356,,,
971,7568,,,
971,7568,,,
77,248,,,
77,1001,,,
77,7686,,,
971,7687,,,
67,128,,,
67,128,,,
971,3,,,
218,3239,,,
1625,7690,,,
1625,7692,,,
1699,7205,,,
1011,1721,,,
218,2310,,,
1026,7694,,,
35,7695,,,
67,128,,,
77,217,,,
1700,1292,,,
439,356,,,
439,356,,,
439,356,,,
